itemID,Condition,stimDV,stimSD,N
9,Prominent1st,8.48387096774194,4.38840113436876,31
10,Prominent2nd,8.18421052631579,5.68951270016085,38
10,Prominent1st,8.48387096774194,4.31177432728829,31
11,Prominent2nd,12.5483870967742,3.86297562057558,31
11,Prominent1st,12.9736842105263,3.54497621007733,38
12,Prominent2nd,8.64516129032258,5.10913160981899,31
12,Prominent1st,8.81578947368421,4.14504108255906,38
13,Prominent2nd,14.1315789473684,3.87068715619933,38
13,Prominent1st,14.9032258064516,3.35017252003214,31
14,Prominent2nd,10.5806451612903,4.86329239335101,31
14,Prominent1st,9.26315789473684,5.45588801960813,38
15,Prominent2nd,9,4.38671212222129,38
15,Prominent1st,10.3548387096774,4.70849152841101,31
16,Prominent2nd,11.5806451612903,4.54440457081297,31
16,Prominent1st,13.5789473684211,4.52996974482688,38
17,Prominent2nd,13.741935483871,3.97465086043612,31
17,Prominent1st,13.5263157894737,5.26455173577607,38
18,Prominent2nd,14.7741935483871,3.90478063762319,31
18,Prominent1st,14.1842105263158,3.81926314640767,38
19,Prominent2nd,13.4838709677419,4.257315020385,31
19,Prominent1st,14.7631578947368,3.85152978049906,38
20,Prominent2nd,13.3157894736842,4.41193261053319,38
20,Prominent1st,12.3548387096774,3.6746735646111,31
21,Prominent2nd,11.9473684210526,4.76443677180098,38
21,Prominent1st,11,3.8815804341359,31
22,Prominent2nd,13.8709677419355,3.61240395935884,31
22,Prominent1st,14.2368421052632,4.19416718870718,38
2,Prominent2nd,13.4864864864865,3.11093186604229,74
2,Prominent1st,12.3166666666667,3.44689330358914,60
3,Prominent2nd,8.7972972972973,4.12801896077774,74
3,Prominent1st,10.2166666666667,3.64571569624582,60
4,Prominent2nd,14.7,3.20645535322159,60
4,Prominent1st,14.8243243243243,3.01756550749159,74
5,Prominent2nd,13.0810810810811,4.35656254074448,74
5,Prominent1st,11.8166666666667,4.79580207203386,60
6,Prominent2nd,11.4666666666667,3.99349753960987,60
6,Prominent1st,12.0675675675676,3.92857840049002,74
7,Prominent2nd,4.96666666666667,3.36968874822097,60
7,Prominent1st,5.48648648648649,4.20776595540096,74
8,Prominent2nd,13.5666666666667,3.14813190055259,60
8,Prominent1st,14.3378378378378,3.11987454536599,74
9,Prominent2nd,7.31666666666667,4.32764729078588,60
9,Prominent1st,6.17567567567568,4.17546029981015,74
10,Prominent2nd,5.48333333333333,3.28061417703013,60
10,Prominent1st,5.83783783783784,3.97260146305945,74
11,Prominent2nd,12.7027027027027,3.22120427463033,74
11,Prominent1st,12.5666666666667,3.571861152172,60
12,Prominent2nd,4.86486486486487,3.36917665778323,74
12,Prominent1st,5.98333333333333,3.71662169667,60
13,Prominent2nd,14.4666666666667,3.86407472059323,60
13,Prominent1st,14.0540540540541,3.5650199019287,74
14,Prominent2nd,11.3648648648649,4.39979552552387,74
14,Prominent1st,10.2666666666667,4.37584535819881,60
15,Prominent2nd,8.28333333333333,3.91906105438823,60
15,Prominent1st,8.22972972972973,4.11328385059218,74
16,Prominent2nd,9.87837837837838,3.74514371472039,74
16,Prominent1st,9.58333333333333,4.06427872837493,60
17,Prominent2nd,11.7567567567568,4.48989980914793,74
17,Prominent1st,10.8666666666667,4.23651066313659,60
18,Prominent2nd,15.4864864864865,2.25888348734589,74
18,Prominent1st,14.5833333333333,3.96720311617287,60
19,Prominent2nd,13.4864864864865,3.2529996409773,74
19,Prominent1st,12.95,4.21629204919059,60
20,Prominent2nd,9.53333333333333,4.09822891332203,60
20,Prominent1st,10.0135135135135,3.84099460308274,74
21,Prominent2nd,11.7833333333333,4.12964342313715,60
21,Prominent1st,12.3108108108108,3.73038495819398,74
22,Prominent2nd,11.6756756756757,3.66810804918505,74
22,Prominent1st,11.6166666666667,3.80495513979064,60
