study.labels,loc,dens,offset_dens
"Position & Power (Giessner & Schubert, 2007)",-0.403714459035159,0.000482471523697658,8.0004824715237
"Position & Power (Giessner & Schubert, 2007)",-0.402174882045038,0.000543618980945245,8.00054361898095
"Position & Power (Giessner & Schubert, 2007)",-0.400635305054917,0.0006109204008607,8.00061092040086
"Position & Power (Giessner & Schubert, 2007)",-0.399095728064797,0.000684252342563513,8.00068425234256
"Position & Power (Giessner & Schubert, 2007)",-0.397556151074676,0.000764212180422419,8.00076421218042
"Position & Power (Giessner & Schubert, 2007)",-0.396016574084555,0.000854777167061228,8.00085477716706
"Position & Power (Giessner & Schubert, 2007)",-0.394476997094434,0.000952995574402962,8.0009529955744
"Position & Power (Giessner & Schubert, 2007)",-0.392937420104313,0.00105917847296956,8.00105917847297
"Position & Power (Giessner & Schubert, 2007)",-0.391397843114192,0.0011751969430394,8.00117519694304
"Position & Power (Giessner & Schubert, 2007)",-0.389858266124071,0.0013039152494595,8.00130391524946
"Position & Power (Giessner & Schubert, 2007)",-0.38831868913395,0.0014423728327743,8.00144237283277
"Position & Power (Giessner & Schubert, 2007)",-0.38677911214383,0.00159089179067073,8.00159089179067
"Position & Power (Giessner & Schubert, 2007)",-0.385239535153709,0.00175314728520845,8.00175314728521
"Position & Power (Giessner & Schubert, 2007)",-0.383699958163588,0.00192974320068856,8.00192974320069
"Position & Power (Giessner & Schubert, 2007)",-0.382160381173467,0.00211815165933291,8.00211815165933
"Position & Power (Giessner & Schubert, 2007)",-0.380620804183346,0.00231867157768133,8.00231867157768
"Position & Power (Giessner & Schubert, 2007)",-0.379081227193225,0.00253719648229223,8.00253719648229
"Position & Power (Giessner & Schubert, 2007)",-0.377541650203104,0.00277087977846775,8.00277087977847
"Position & Power (Giessner & Schubert, 2007)",-0.376002073212983,0.00301814625595332,8.00301814625595
"Position & Power (Giessner & Schubert, 2007)",-0.374462496222862,0.0032792265696451,8.00327922656965
"Position & Power (Giessner & Schubert, 2007)",-0.372922919232742,0.00356232627581591,8.00356232627582
"Position & Power (Giessner & Schubert, 2007)",-0.371383342242621,0.00386026253493385,8.00386026253493
"Position & Power (Giessner & Schubert, 2007)",-0.3698437652525,0.00417288481738733,8.00417288481739
"Position & Power (Giessner & Schubert, 2007)",-0.368304188262379,0.0045019051519108,8.00450190515191
"Position & Power (Giessner & Schubert, 2007)",-0.366764611272258,0.00485257387664899,8.00485257387665
"Position & Power (Giessner & Schubert, 2007)",-0.365225034282137,0.00521805513850099,8.0052180551385
"Position & Power (Giessner & Schubert, 2007)",-0.363685457292016,0.00559825879084741,8.00559825879085
"Position & Power (Giessner & Schubert, 2007)",-0.362145880301896,0.00599640175434039,8.00599640175434
"Position & Power (Giessner & Schubert, 2007)",-0.360606303311775,0.00641332946969475,8.00641332946969
"Position & Power (Giessner & Schubert, 2007)",-0.359066726321654,0.00684389967397745,8.00684389967398
"Position & Power (Giessner & Schubert, 2007)",-0.357527149331533,0.00728779560649701,8.0072877956065
"Position & Power (Giessner & Schubert, 2007)",-0.355987572341412,0.00774887841778468,8.00774887841778
"Position & Power (Giessner & Schubert, 2007)",-0.354447995351291,0.00822396597995403,8.00822396597996
"Position & Power (Giessner & Schubert, 2007)",-0.35290841836117,0.00870986482977949,8.00870986482978
"Position & Power (Giessner & Schubert, 2007)",-0.351368841371049,0.00920600718503109,8.00920600718503
"Position & Power (Giessner & Schubert, 2007)",-0.349829264380928,0.00971532390008274,8.00971532390008
"Position & Power (Giessner & Schubert, 2007)",-0.348289687390808,0.0102324304875008,8.0102324304875
"Position & Power (Giessner & Schubert, 2007)",-0.346750110400687,0.010755772265294,8.0107557722653
"Position & Power (Giessner & Schubert, 2007)",-0.345210533410566,0.0112846787648656,8.01128467876487
"Position & Power (Giessner & Schubert, 2007)",-0.343670956420445,0.0118185360798649,8.01181853607987
"Position & Power (Giessner & Schubert, 2007)",-0.342131379430324,0.0123535163841688,8.01235351638417
"Position & Power (Giessner & Schubert, 2007)",-0.340591802440203,0.0128885825290004,8.012888582529
"Position & Power (Giessner & Schubert, 2007)",-0.339052225450082,0.0134220578211265,8.01342205782113
"Position & Power (Giessner & Schubert, 2007)",-0.337512648459961,0.0139501442933449,8.01395014429335
"Position & Power (Giessner & Schubert, 2007)",-0.335973071469841,0.014472203884785,8.01447220388478
"Position & Power (Giessner & Schubert, 2007)",-0.33443349447972,0.0149870835957712,8.01498708359577
"Position & Power (Giessner & Schubert, 2007)",-0.332893917489599,0.015490160105697,8.0154901601057
"Position & Power (Giessner & Schubert, 2007)",-0.331354340499478,0.0159782625034422,8.01597826250344
"Position & Power (Giessner & Schubert, 2007)",-0.329814763509357,0.0164526800219826,8.01645268002198
"Position & Power (Giessner & Schubert, 2007)",-0.328275186519236,0.0169122548354647,8.01691225483546
"Position & Power (Giessner & Schubert, 2007)",-0.326735609529115,0.0173476085594636,8.01734760855946
"Position & Power (Giessner & Schubert, 2007)",-0.325196032538994,0.0177605574340342,8.01776055743403
"Position & Power (Giessner & Schubert, 2007)",-0.323656455548874,0.0181525401395375,8.01815254013954
"Position & Power (Giessner & Schubert, 2007)",-0.322116878558753,0.0185225217698384,8.01852252176984
"Position & Power (Giessner & Schubert, 2007)",-0.320577301568632,0.018855230497101,8.0188552304971
"Position & Power (Giessner & Schubert, 2007)",-0.319037724578511,0.0191613098739573,8.01916130987396
"Position & Power (Giessner & Schubert, 2007)",-0.31749814758839,0.0194404741459963,8.019440474146
"Position & Power (Giessner & Schubert, 2007)",-0.315958570598269,0.0196888477726295,8.01968884777263
"Position & Power (Giessner & Schubert, 2007)",-0.314418993608148,0.0198945613367052,8.01989456133671
"Position & Power (Giessner & Schubert, 2007)",-0.312879416618027,0.0200699934185058,8.02006999341851
"Position & Power (Giessner & Schubert, 2007)",-0.311339839627907,0.0202147696773781,8.02021476967738
"Position & Power (Giessner & Schubert, 2007)",-0.309800262637786,0.0203211945669206,8.02032119456692
"Position & Power (Giessner & Schubert, 2007)",-0.308260685647665,0.0203855516806198,8.02038555168062
"Position & Power (Giessner & Schubert, 2007)",-0.306721108657544,0.0204183036075629,8.02041830360756
"Position & Power (Giessner & Schubert, 2007)",-0.305181531667423,0.0204195170212178,8.02041951702122
"Position & Power (Giessner & Schubert, 2007)",-0.303641954677302,0.0203783765585235,8.02037837655852
"Position & Power (Giessner & Schubert, 2007)",-0.302102377687181,0.0203004018824612,8.02030040188246
"Position & Power (Giessner & Schubert, 2007)",-0.30056280069706,0.0201926499225251,8.02019264992252
"Position & Power (Giessner & Schubert, 2007)",-0.299023223706939,0.0200556487343144,8.02005564873431
"Position & Power (Giessner & Schubert, 2007)",-0.297483646716819,0.0198774210475079,8.01987742104751
"Position & Power (Giessner & Schubert, 2007)",-0.295944069726698,0.0196710691715865,8.01967106917159
"Position & Power (Giessner & Schubert, 2007)",-0.294404492736577,0.0194398969485609,8.01943989694856
"Position & Power (Giessner & Schubert, 2007)",-0.292864915746456,0.0191839715489603,8.01918397154896
"Position & Power (Giessner & Schubert, 2007)",-0.291325338756335,0.0188958156482093,8.01889581564821
"Position & Power (Giessner & Schubert, 2007)",-0.289785761766214,0.0185891834825371,8.01858918348254
"Position & Power (Giessner & Schubert, 2007)",-0.288246184776093,0.0182654242659217,8.01826542426592
"Position & Power (Giessner & Schubert, 2007)",-0.286706607785972,0.0179238721697829,8.01792387216978
"Position & Power (Giessner & Schubert, 2007)",-0.285167030795852,0.0175656987383059,8.01756569873831
"Position & Power (Giessner & Schubert, 2007)",-0.283627453805731,0.017198554106356,8.01719855410636
"Position & Power (Giessner & Schubert, 2007)",-0.28208787681561,0.0168240240352055,8.01682402403521
"Position & Power (Giessner & Schubert, 2007)",-0.280548299825489,0.0164434228751127,8.01644342287511
"Position & Power (Giessner & Schubert, 2007)",-0.279008722835368,0.0160616723097944,8.01606167230979
"Position & Power (Giessner & Schubert, 2007)",-0.277469145845247,0.015681758424374,8.01568175842438
"Position & Power (Giessner & Schubert, 2007)",-0.275929568855126,0.0153053798061439,8.01530537980614
"Position & Power (Giessner & Schubert, 2007)",-0.274389991865005,0.0149387311866726,8.01493873118667
"Position & Power (Giessner & Schubert, 2007)",-0.272850414874885,0.0145844245914943,8.01458442459149
"Position & Power (Giessner & Schubert, 2007)",-0.271310837884764,0.0142431396058747,8.01424313960587
"Position & Power (Giessner & Schubert, 2007)",-0.269771260894643,0.0139165631411653,8.01391656314117
"Position & Power (Giessner & Schubert, 2007)",-0.268231683904522,0.0136183570261577,8.01361835702616
"Position & Power (Giessner & Schubert, 2007)",-0.266692106914401,0.0133426979791539,8.01334269797915
"Position & Power (Giessner & Schubert, 2007)",-0.26515252992428,0.013090734515199,8.0130907345152
"Position & Power (Giessner & Schubert, 2007)",-0.263612952934159,0.0128670238521097,8.01286702385211
"Position & Power (Giessner & Schubert, 2007)",-0.262073375944038,0.0126855549592776,8.01268555495928
"Position & Power (Giessner & Schubert, 2007)",-0.260533798953917,0.0125358657572631,8.01253586575726
"Position & Power (Giessner & Schubert, 2007)",-0.258994221963797,0.0124192596588058,8.01241925965881
"Position & Power (Giessner & Schubert, 2007)",-0.257454644973676,0.0123456791937762,8.01234567919378
"Position & Power (Giessner & Schubert, 2007)",-0.255915067983555,0.0123224052523073,8.01232240525231
"Position & Power (Giessner & Schubert, 2007)",-0.254375490993434,0.0123386964136495,8.01233869641365
"Position & Power (Giessner & Schubert, 2007)",-0.252835914003313,0.0123955462748635,8.01239554627486
"Position & Power (Giessner & Schubert, 2007)",-0.251296337013192,0.0125095393158366,8.01250953931584
"Position & Power (Giessner & Schubert, 2007)",-0.249756760023071,0.0126768118601939,8.01267681186019
"Position & Power (Giessner & Schubert, 2007)",-0.24821718303295,0.0128891117934816,8.01288911179348
"Position & Power (Giessner & Schubert, 2007)",-0.24667760604283,0.0131470696701992,8.0131470696702
"Position & Power (Giessner & Schubert, 2007)",-0.245138029052709,0.0134740901973567,8.01347409019736
"Position & Power (Giessner & Schubert, 2007)",-0.243598452062588,0.01385272040546,8.01385272040546
"Position & Power (Giessner & Schubert, 2007)",-0.242058875072467,0.0142791961571076,8.01427919615711
"Position & Power (Giessner & Schubert, 2007)",-0.240519298082346,0.0147556862414765,8.01475568624148
"Position & Power (Giessner & Schubert, 2007)",-0.238979721092225,0.0153056306983696,8.01530563069837
"Position & Power (Giessner & Schubert, 2007)",-0.237440144102104,0.015903659391374,8.01590365939137
"Position & Power (Giessner & Schubert, 2007)",-0.235900567111983,0.0165495620500563,8.01654956205006
"Position & Power (Giessner & Schubert, 2007)",-0.234360990121863,0.0172508701260699,8.01725087012607
"Position & Power (Giessner & Schubert, 2007)",-0.232821413131742,0.0180174809140639,8.01801748091407
"Position & Power (Giessner & Schubert, 2007)",-0.231281836141621,0.018829852156642,8.01882985215664
"Position & Power (Giessner & Schubert, 2007)",-0.2297422591515,0.0196873955658351,8.01968739556584
"Position & Power (Giessner & Schubert, 2007)",-0.228202682161379,0.0206018238395249,8.02060182383953
"Position & Power (Giessner & Schubert, 2007)",-0.226663105171258,0.0215701854031298,8.02157018540313
"Position & Power (Giessner & Schubert, 2007)",-0.225123528181137,0.022579501958769,8.02257950195877
"Position & Power (Giessner & Schubert, 2007)",-0.223583951191016,0.02362886614428,8.02362886614428
"Position & Power (Giessner & Schubert, 2007)",-0.222044374200896,0.02473218915887,8.02473218915887
"Position & Power (Giessner & Schubert, 2007)",-0.220504797210775,0.0258765365949602,8.02587653659496
"Position & Power (Giessner & Schubert, 2007)",-0.218965220220654,0.027055107609143,8.02705510760914
"Position & Power (Giessner & Schubert, 2007)",-0.217425643230533,0.0282667716299302,8.02826677162993
"Position & Power (Giessner & Schubert, 2007)",-0.215886066240412,0.0295253183269038,8.0295253183269
"Position & Power (Giessner & Schubert, 2007)",-0.214346489250291,0.0308122097047596,8.03081220970476
"Position & Power (Giessner & Schubert, 2007)",-0.21280691226017,0.0321255144596889,8.03212551445969
"Position & Power (Giessner & Schubert, 2007)",-0.211267335270049,0.0334662561586419,8.03346625615864
"Position & Power (Giessner & Schubert, 2007)",-0.209727758279929,0.0348393610311459,8.03483936103115
"Position & Power (Giessner & Schubert, 2007)",-0.208188181289808,0.0362322103379052,8.03623221033791
"Position & Power (Giessner & Schubert, 2007)",-0.206648604299687,0.0376436764565673,8.03764367645657
"Position & Power (Giessner & Schubert, 2007)",-0.205109027309566,0.0390758973828472,8.03907589738285
"Position & Power (Giessner & Schubert, 2007)",-0.203569450319445,0.0405275834690076,8.04052758346901
"Position & Power (Giessner & Schubert, 2007)",-0.202029873329324,0.0419921941802945,8.04199219418029
"Position & Power (Giessner & Schubert, 2007)",-0.200490296339203,0.0434688611263872,8.04346886112639
"Position & Power (Giessner & Schubert, 2007)",-0.198950719349082,0.0449598583559106,8.04495985835591
"Position & Power (Giessner & Schubert, 2007)",-0.197411142358961,0.0464618835360339,8.04646188353603
"Position & Power (Giessner & Schubert, 2007)",-0.195871565368841,0.0479722752720599,8.04797227527206
"Position & Power (Giessner & Schubert, 2007)",-0.19433198837872,0.0494905723940358,8.04949057239404
"Position & Power (Giessner & Schubert, 2007)",-0.192792411388599,0.0510195527127364,8.05101955271274
"Position & Power (Giessner & Schubert, 2007)",-0.191252834398478,0.052556078939241,8.05255607893924
"Position & Power (Giessner & Schubert, 2007)",-0.189713257408357,0.0540996300727393,8.05409963007274
"Position & Power (Giessner & Schubert, 2007)",-0.188173680418236,0.0556505495611154,8.05565054956112
"Position & Power (Giessner & Schubert, 2007)",-0.186634103428115,0.057213230937286,8.05721323093729
"Position & Power (Giessner & Schubert, 2007)",-0.185094526437994,0.0587846670192859,8.05878466701929
"Position & Power (Giessner & Schubert, 2007)",-0.183554949447874,0.0603655118558202,8.06036551185582
"Position & Power (Giessner & Schubert, 2007)",-0.182015372457753,0.0619583671889961,8.061958367189
"Position & Power (Giessner & Schubert, 2007)",-0.180475795467632,0.0635684365793798,8.06356843657938
"Position & Power (Giessner & Schubert, 2007)",-0.178936218477511,0.0651927940453662,8.06519279404537
"Position & Power (Giessner & Schubert, 2007)",-0.17739664148739,0.0668325806114877,8.06683258061149
"Position & Power (Giessner & Schubert, 2007)",-0.175857064497269,0.0684947933575408,8.06849479335754
"Position & Power (Giessner & Schubert, 2007)",-0.174317487507148,0.0701831219407311,8.07018312194073
"Position & Power (Giessner & Schubert, 2007)",-0.172777910517027,0.0718943086991384,8.07189430869914
"Position & Power (Giessner & Schubert, 2007)",-0.171238333526907,0.0736298420580511,8.07362984205805
"Position & Power (Giessner & Schubert, 2007)",-0.169698756536786,0.0754039996186243,8.07540399961862
"Position & Power (Giessner & Schubert, 2007)",-0.168159179546665,0.0772138353036102,8.07721383530361
"Position & Power (Giessner & Schubert, 2007)",-0.166619602556544,0.0790568840570845,8.07905688405709
"Position & Power (Giessner & Schubert, 2007)",-0.165080025566423,0.0809347784339613,8.08093477843396
"Position & Power (Giessner & Schubert, 2007)",-0.163540448576302,0.0828717962119634,8.08287179621196
