"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"2516",2421850,"mturk","forbidden","does not support banning anti-democratic speeches"
"2517",2421851,"mturk","forbidden","does not support banning anti-democratic speeches"
"2518",2421870,"mturk","forbidden","does not support banning anti-democratic speeches"
"2519",2421876,"mturk","forbidden","does not support banning anti-democratic speeches"
"2520",2421884,"mturk","forbidden","does not support banning anti-democratic speeches"
"2521",2421946,"mturk","allowed","does not support banning anti-democratic speeches"
"2522",2421972,"mturk","forbidden","does not support banning anti-democratic speeches"
"2523",2421974,"mturk","forbidden","does not support banning anti-democratic speeches"
"2524",2422132,"mturk","forbidden","does not support banning anti-democratic speeches"
"2525",2422150,"mturk","allowed","support banning anti-democratic speeches"
"2526",2422160,"mturk","allowed","does not support banning anti-democratic speeches"
"2527",2422181,"mturk","allowed","does not support banning anti-democratic speeches"
"2528",2422209,"mturk","allowed","support banning anti-democratic speeches"
"2529",2422212,"mturk","allowed","does not support banning anti-democratic speeches"
"2530",2422220,"mturk","forbidden","support banning anti-democratic speeches"
"2531",2422271,"mturk","allowed","does not support banning anti-democratic speeches"
"2532",2422288,"mturk","forbidden","does not support banning anti-democratic speeches"
"2533",2422413,"mturk","allowed","does not support banning anti-democratic speeches"
"2534",2422455,"mturk","allowed","does not support banning anti-democratic speeches"
"2535",2422458,"mturk","allowed","does not support banning anti-democratic speeches"
"2536",2422478,"mturk","allowed","does not support banning anti-democratic speeches"
"2537",2422537,"mturk","forbidden","does not support banning anti-democratic speeches"
"2538",2422590,"mturk","forbidden","does not support banning anti-democratic speeches"
"2539",2422614,"mturk","allowed","does not support banning anti-democratic speeches"
"2540",2422637,"mturk","allowed","does not support banning anti-democratic speeches"
"2541",2422659,"mturk","forbidden","does not support banning anti-democratic speeches"
"2542",2422708,"mturk","allowed","does not support banning anti-democratic speeches"
"2543",2422743,"mturk","forbidden","does not support banning anti-democratic speeches"
"2544",2422744,"mturk","allowed","does not support banning anti-democratic speeches"
"2545",2422790,"mturk","forbidden","does not support banning anti-democratic speeches"
"2546",2422799,"mturk","allowed","support banning anti-democratic speeches"
"2547",2422809,"mturk","allowed","support banning anti-democratic speeches"
"2548",2422827,"mturk","forbidden","does not support banning anti-democratic speeches"
"2549",2422872,"mturk","allowed","does not support banning anti-democratic speeches"
"2550",2422888,"mturk","allowed","does not support banning anti-democratic speeches"
"2551",2422890,"mturk","allowed","does not support banning anti-democratic speeches"
"2552",2422915,"mturk","forbidden","does not support banning anti-democratic speeches"
"2553",2422940,"mturk","forbidden","does not support banning anti-democratic speeches"
"2554",2422943,"mturk","allowed","does not support banning anti-democratic speeches"
"2555",2422951,"mturk","forbidden","does not support banning anti-democratic speeches"
"2556",2422953,"mturk","forbidden","does not support banning anti-democratic speeches"
"2557",2422959,"mturk","allowed","does not support banning anti-democratic speeches"
"2558",2423035,"mturk","forbidden","does not support banning anti-democratic speeches"
"2559",2423054,"mturk","forbidden","does not support banning anti-democratic speeches"
"2560",2423074,"mturk","allowed","does not support banning anti-democratic speeches"
"2561",2423125,"mturk","forbidden","does not support banning anti-democratic speeches"
"2562",2423144,"mturk","forbidden","does not support banning anti-democratic speeches"
"2563",2423149,"mturk","allowed","does not support banning anti-democratic speeches"
"2564",2423164,"mturk","allowed","does not support banning anti-democratic speeches"
"2565",2423186,"mturk","allowed","does not support banning anti-democratic speeches"
"2566",2423201,"mturk","allowed","support banning anti-democratic speeches"
"2567",2423213,"mturk","forbidden","does not support banning anti-democratic speeches"
"2568",2423234,"mturk","allowed","does not support banning anti-democratic speeches"
"2569",2423271,"mturk","allowed","does not support banning anti-democratic speeches"
"2570",2423283,"mturk","allowed","does not support banning anti-democratic speeches"
"2571",2423290,"mturk","allowed","does not support banning anti-democratic speeches"
"2572",2423305,"mturk","forbidden","does not support banning anti-democratic speeches"
"2573",2423351,"mturk","allowed","does not support banning anti-democratic speeches"
"2574",2423366,"mturk","allowed","does not support banning anti-democratic speeches"
"2575",2423390,"mturk","allowed","does not support banning anti-democratic speeches"
"2576",2425646,"mturk","forbidden","does not support banning anti-democratic speeches"
"2577",2425650,"mturk","forbidden","does not support banning anti-democratic speeches"
"2578",2425659,"mturk","allowed","does not support banning anti-democratic speeches"
"2579",2425662,"mturk","forbidden","support banning anti-democratic speeches"
"2580",2425667,"mturk","allowed","does not support banning anti-democratic speeches"
"2581",2425672,"mturk","forbidden","does not support banning anti-democratic speeches"
"2582",2425679,"mturk","allowed","does not support banning anti-democratic speeches"
"2583",2425683,"mturk","allowed","does not support banning anti-democratic speeches"
"2584",2425685,"mturk","allowed","does not support banning anti-democratic speeches"
"2585",2425688,"mturk","forbidden","does not support banning anti-democratic speeches"
"2586",2425697,"mturk","forbidden","does not support banning anti-democratic speeches"
"2587",2425701,"mturk","forbidden","does not support banning anti-democratic speeches"
"2588",2425704,"mturk","forbidden","does not support banning anti-democratic speeches"
"2589",2425753,"mturk","forbidden","does not support banning anti-democratic speeches"
"2590",2425755,"mturk","forbidden","does not support banning anti-democratic speeches"
"2591",2425763,"mturk","allowed","does not support banning anti-democratic speeches"
"2592",2425778,"mturk","allowed","does not support banning anti-democratic speeches"
"2593",2425800,"mturk","allowed","does not support banning anti-democratic speeches"
"2594",2425825,"mturk","forbidden","does not support banning anti-democratic speeches"
"2595",2425826,"mturk","allowed","does not support banning anti-democratic speeches"
"2596",2425832,"mturk","forbidden","does not support banning anti-democratic speeches"
"2597",2425837,"mturk","allowed","does not support banning anti-democratic speeches"
"2598",2425851,"mturk","allowed","does not support banning anti-democratic speeches"
"2599",2425945,"mturk","allowed","support banning anti-democratic speeches"
"2600",2425953,"mturk","allowed","does not support banning anti-democratic speeches"
"2601",2425971,"mturk","forbidden","does not support banning anti-democratic speeches"
"2602",2426053,"mturk","allowed","does not support banning anti-democratic speeches"
"2603",2426089,"mturk","allowed","does not support banning anti-democratic speeches"
"2604",2426127,"mturk","forbidden","does not support banning anti-democratic speeches"
"2605",2426138,"mturk","forbidden","does not support banning anti-democratic speeches"
"2606",2426158,"mturk","forbidden","does not support banning anti-democratic speeches"
"2607",2426164,"mturk","allowed","does not support banning anti-democratic speeches"
"2608",2426199,"mturk","forbidden","does not support banning anti-democratic speeches"
"2609",2426201,"mturk","forbidden","does not support banning anti-democratic speeches"
"2610",2426203,"mturk","forbidden","does not support banning anti-democratic speeches"
"2611",2426234,"mturk","allowed","does not support banning anti-democratic speeches"
"2612",2426240,"mturk","forbidden","does not support banning anti-democratic speeches"
"2613",2426249,"mturk","allowed","does not support banning anti-democratic speeches"
"2614",2426257,"mturk","allowed","does not support banning anti-democratic speeches"
"2615",2426297,"mturk","allowed","support banning anti-democratic speeches"
"2616",2426306,"mturk","allowed","does not support banning anti-democratic speeches"
"2617",2426342,"mturk","allowed","does not support banning anti-democratic speeches"
"2618",2426355,"mturk","allowed","does not support banning anti-democratic speeches"
"2619",2426375,"mturk","allowed","does not support banning anti-democratic speeches"
"2620",2426378,"mturk","forbidden","does not support banning anti-democratic speeches"
"2621",2426382,"mturk","forbidden","does not support banning anti-democratic speeches"
"2622",2426383,"mturk","allowed","support banning anti-democratic speeches"
"2623",2426399,"mturk","allowed","does not support banning anti-democratic speeches"
"2624",2426431,"mturk","forbidden","does not support banning anti-democratic speeches"
"2625",2426437,"mturk","forbidden","does not support banning anti-democratic speeches"
"2626",2426439,"mturk","allowed","support banning anti-democratic speeches"
"2627",2426470,"mturk","allowed","does not support banning anti-democratic speeches"
"2628",2426472,"mturk","allowed","does not support banning anti-democratic speeches"
"2629",2426476,"mturk","allowed","does not support banning anti-democratic speeches"
"2630",2426496,"mturk","allowed","does not support banning anti-democratic speeches"
"2631",2426498,"mturk","allowed","does not support banning anti-democratic speeches"
"2632",2426503,"mturk","allowed","does not support banning anti-democratic speeches"
"2633",2426534,"mturk","forbidden","does not support banning anti-democratic speeches"
"2634",2426540,"mturk","allowed","does not support banning anti-democratic speeches"
"2635",2426557,"mturk","allowed","support banning anti-democratic speeches"
"2636",2426575,"mturk","allowed","does not support banning anti-democratic speeches"
"2637",2426577,"mturk","allowed","does not support banning anti-democratic speeches"
"2638",2426579,"mturk","forbidden","does not support banning anti-democratic speeches"
"2639",2426581,"mturk","allowed","does not support banning anti-democratic speeches"
"2640",2426582,"mturk","forbidden","does not support banning anti-democratic speeches"
"2641",2426583,"mturk","forbidden","does not support banning anti-democratic speeches"
"2642",2426589,"mturk","allowed","does not support banning anti-democratic speeches"
"2643",2426593,"mturk","forbidden","does not support banning anti-democratic speeches"
"2644",2426595,"mturk","forbidden","does not support banning anti-democratic speeches"
"2645",2426596,"mturk","forbidden","does not support banning anti-democratic speeches"
"2646",2426599,"mturk","forbidden","does not support banning anti-democratic speeches"
"2647",2426603,"mturk","allowed","does not support banning anti-democratic speeches"
"2648",2426607,"mturk","forbidden","does not support banning anti-democratic speeches"
"2649",2426610,"mturk","forbidden","does not support banning anti-democratic speeches"
"2650",2426612,"mturk","forbidden","does not support banning anti-democratic speeches"
"2651",2426613,"mturk","forbidden","does not support banning anti-democratic speeches"
"2652",2426620,"mturk","forbidden","does not support banning anti-democratic speeches"
"2653",2426625,"mturk","allowed","does not support banning anti-democratic speeches"
"2654",2426641,"mturk","allowed","does not support banning anti-democratic speeches"
"2655",2426651,"mturk","forbidden","does not support banning anti-democratic speeches"
"2656",2426672,"mturk","forbidden","does not support banning anti-democratic speeches"
"2657",2426678,"mturk","forbidden","support banning anti-democratic speeches"
"2658",2426683,"mturk","forbidden","does not support banning anti-democratic speeches"
"2659",2426687,"mturk","forbidden","does not support banning anti-democratic speeches"
"2660",2426700,"mturk","allowed","does not support banning anti-democratic speeches"
"2661",2426713,"mturk","allowed","support banning anti-democratic speeches"
"2662",2426728,"mturk","forbidden","does not support banning anti-democratic speeches"
"2663",2426729,"mturk","allowed","support banning anti-democratic speeches"
"2664",2426730,"mturk","allowed","does not support banning anti-democratic speeches"
"2665",2426734,"mturk","allowed","support banning anti-democratic speeches"
"2666",2426744,"mturk","allowed","does not support banning anti-democratic speeches"
"2667",2426780,"mturk","allowed","does not support banning anti-democratic speeches"
"2668",2426830,"mturk","forbidden","does not support banning anti-democratic speeches"
"2669",2426845,"mturk","allowed","does not support banning anti-democratic speeches"
"2670",2426878,"mturk","forbidden","does not support banning anti-democratic speeches"
"2671",2426879,"mturk","allowed","does not support banning anti-democratic speeches"
"2672",2426883,"mturk","forbidden","does not support banning anti-democratic speeches"
"2673",2426921,"mturk","forbidden","does not support banning anti-democratic speeches"
"2674",2426922,"mturk","forbidden","does not support banning anti-democratic speeches"
"2675",2426927,"mturk","forbidden","does not support banning anti-democratic speeches"
"2676",2426957,"mturk","allowed","does not support banning anti-democratic speeches"
